id_venda,id_cliente,id_produto,data_venda,hora_venda,canal_venda,quantidade,preco_unitario,desconto_pct,valor_frete,fulfillment,receita_bruta,valor_desconto,valor_previsto_calc,transaction_id,metodo_pagamento,status,valor_previsto,valor_pago,horario_transacao,suspeito_heuristica,delta,flag_divergencia,nome,segmento,uf,regiao,data_cadastro,nome_produto,categoria,subcategoria,preco_base,custo,ativo,data,ano,mes,dia,dia_semana,nome_mes,eh_fim_de_semana,margem_bruta,hora,R01,R02,R03,R04,score_risco
66,4322,602,2024-09-23,1900-01-01 02:42:41,marketplace,3,169.71,5,14.9,parceiro,509.13,25.456500000000002,498.57349999999997,tx_000066,boleto,estornado,498.57,493.07,02:42:41,False,0.0034999999999740794,False,Cliente 4322,educacao,MS,Centro-Oeste,2022-08-07,Aspirador 602,Casa & Cozinha,Aspirador,179.0,104.73,True,2024-09-23,2024,9,23,0,September,False,194.94,2,0,0,0,0,0
67,1555,959,2024-04-11,1900-01-01 09:40:27,app,1,918.44,15,0.0,parceiro,918.44,137.766,780.6740000000001,tx_000067,boleto,chargeback,780.67,806.12,09:40:27,False,0.004000000000132786,False,Cliente 1555,servicos,AC,Norte,2022-03-19,Perfume 959,Beleza,Perfume,956.08,501.74,True,2024-04-11,2024,4,11,3,April,False,416.70000000000005,9,0,0,1,0,5
68,1428,830,2024-10-14,1900-01-01 15:39:24,app,1,53.09,0,9.9,zoop,53.09,0.0,62.99,tx_000068,boleto,chargeback,62.99,64.93,15:39:24,False,0.0,False,Cliente 1428,industria,CE,Nordeste,2022-12-13,Notebook 830,Eletrônicos,Notebook,56.13,29.2,True,2024-10-14,2024,10,14,0,October,False,23.890000000000004,15,0,0,1,0,5
69,2258,1085,2024-10-04,1900-01-01 05:41:20,marketplace,1,1165.08,0,14.9,parceiro,1165.08,0.0,1179.98,tx_000069,pix,chargeback,1179.98,1208.56,05:41:20,False,0.0,False,Cliente 2258,restaurante,TO,Norte,2022-08-01,Camiseta 1085,Moda,Camiseta,1152.53,920.52,True,2024-10-04,2024,10,4,4,October,False,244.55999999999995,5,0,0,1,0,5
70,1772,861,2024-10-02,1900-01-01 01:52:52,app,1,797.34,10,0.0,zoop,797.34,79.73400000000001,717.606,tx_000070,pix,estornado,717.61,744.21,01:52:52,False,0.004000000000019099,False,Cliente 1772,saude,AM,Norte,2022-06-02,Perfume 861,Beleza,Perfume,795.25,634.57,True,2024-10-02,2024,10,2,2,October,False,162.76999999999998,1,0,0,0,0,0
71,1405,969,2024-04-05,1900-01-01 07:45:20,site,3,644.63,5,24.9,zoop,1933.8899999999999,96.6945,1862.0955,tx_000071,cartao_credito,chargeback,1862.1,1874.73,07:45:20,False,0.004500000000007276,False,Cliente 1405,educacao,DF,Centro-Oeste,2022-11-03,Calça 969,Moda,Calça,707.65,416.69,True,2024-04-05,2024,4,5,4,April,False,683.8199999999999,7,0,0,1,0,5
72,1186,891,2024-04-15,1900-01-01 22:07:59,site,2,1719.25,5,19.9,zoop,3438.5,171.925,3286.475,tx_000072,boleto,estornado,3286.47,3373.59,22:07:59,False,0.005000000000109139,False,Cliente 1186,servicos,CE,Nordeste,2022-07-23,Shampoo 891,Beleza,Shampoo,1822.08,1025.45,False,2024-04-15,2024,4,15,0,April,False,1387.6,22,0,0,0,0,0
73,2523,912,2024-01-23,1900-01-01 04:09:38,marketplace,2,1243.09,15,24.9,parceiro,2486.18,372.92699999999996,2138.153,tx_000073,cartao_credito,recusado,2138.15,2175.02,04:09:38,False,0.0029999999997016857,False,Cliente 2523,servicos,CE,Nordeste,2022-02-10,Camiseta 912,Moda,Camiseta,1326.77,956.91,True,2024-01-23,2024,1,23,1,January,False,572.3599999999999,4,1,0,0,0,3
74,1840,780,2024-07-28,1900-01-01 22:00:26,app,2,1705.18,5,19.9,parceiro,3410.36,170.51800000000003,3259.742,tx_000074,pix,chargeback,3259.74,2607.79,22:00:26,True,0.0020000000004074536,False,Cliente 1840,saude,MG,Sudeste,2022-04-08,Creme 780,Beleza,Creme,1665.97,1173.35,False,2024-07-28,2024,7,28,6,July,True,1063.6600000000003,22,0,1,1,0,9
75,3459,511,2024-11-16,1900-01-01 22:25:02,app,1,1199.62,5,0.0,zoop,1199.62,59.980999999999995,1139.639,tx_000075,pix,estornado,1139.64,1107.3200000000002,22:25:02,False,0.0010000000002037268,False,Cliente 3459,saude,PA,Norte,2023-02-18,Liquidificador 511,Casa & Cozinha,Liquidificador,1194.36,734.09,True,2024-11-16,2024,11,16,5,November,True,465.52999999999986,22,0,0,0,0,0
76,1473,663,2024-09-07,1900-01-01 02:11:34,marketplace,2,251.2,15,14.9,parceiro,502.4,75.36,441.93999999999994,tx_000076,cartao_credito,chargeback,441.94,456.72,02:11:34,False,5.684341886080802e-14,False,Cliente 1473,educacao,AM,Norte,2022-04-22,Calça 663,Moda,Calça,264.67,133.0,True,2024-09-07,2024,9,7,5,September,True,236.39999999999998,2,0,0,1,0,5
77,2167,1084,2024-05-13,1900-01-01 03:48:07,site,1,1602.81,15,9.9,zoop,1602.81,240.42149999999998,1372.2885,tx_000077,boleto,estornado,1372.29,1346.31,03:48:07,False,0.0014999999998508429,False,Cliente 2167,industria,RO,Norte,2023-01-29,Cadeira 1084,Escritório,Cadeira,1670.92,865.68,True,2024-05-13,2024,5,13,0,May,False,737.13,3,0,0,0,0,0
78,3123,537,2024-08-28,1900-01-01 15:06:07,app,1,304.73,0,0.0,zoop,304.73,0.0,304.73,tx_000078,boleto,aprovado,304.73,308.95000000000005,15:06:07,False,0.0,False,Cliente 3123,tecnologia,DF,Centro-Oeste,2022-04-21,Liquidificador 537,Casa & Cozinha,Liquidificador,326.16,189.88,False,2024-08-28,2024,8,28,2,August,False,114.85000000000002,15,0,0,0,0,0
79,2786,880,2024-08-12,1900-01-01 23:09:28,site,1,1438.32,5,14.9,zoop,1438.32,71.916,1381.304,tx_000079,boleto,aprovado,1381.3,1385.04,23:09:28,False,0.004000000000132786,False,Cliente 2786,saude,AM,Norte,2022-08-23,Tênis 880,Moda,Tênis,1453.51,1098.44,True,2024-08-12,2024,8,12,0,August,False,339.8799999999999,23,0,0,0,0,0
80,3330,515,2024-03-19,1900-01-01 10:55:16,app,3,1641.13,5,0.0,parceiro,4923.39,246.16950000000003,4677.2205,tx_000080,boleto,recusado,4677.22,4532.38,10:55:16,False,0.0005000000001018634,False,Cliente 3330,saude,RO,Norte,2023-03-22,Calça 515,Moda,Calça,1580.63,951.07,True,2024-03-19,2024,3,19,1,March,False,2070.1800000000003,10,0,0,0,0,0
81,2557,657,2024-05-29,1900-01-01 16:04:14,site,2,419.28,15,0.0,parceiro,838.56,125.78399999999999,712.776,tx_000081,boleto,recusado,712.78,699.87,16:04:14,False,0.004000000000019099,False,Cliente 2557,industria,MT,Centro-Oeste,2022-09-12,Mesa 657,Escritório,Mesa,452.01,238.11,True,2024-05-29,2024,5,29,2,May,False,362.3399999999999,16,0,0,0,0,0
82,1285,752,2024-11-04,1900-01-01 16:18:35,marketplace,2,461.38,0,0.0,zoop,922.76,0.0,922.76,tx_000082,boleto,estornado,922.76,953.48,16:18:35,False,0.0,False,Cliente 1285,restaurante,RS,Sul,2022-08-21,Aspirador 752,Casa & Cozinha,Aspirador,499.24,360.74,True,2024-11-04,2024,11,4,0,November,False,201.27999999999997,16,0,0,0,0,0
83,2680,1031,2024-09-30,1900-01-01 00:39:46,app,2,1581.13,0,9.9,zoop,3162.26,0.0,3172.1600000000003,tx_000083,pix,recusado,3172.16,3173.76,00:39:46,False,4.547473508864641e-13,False,Cliente 2680,varejo,RO,Norte,2022-03-16,Liquidificador 1031,Casa & Cozinha,Liquidificador,1708.43,1153.14,True,2024-09-30,2024,9,30,0,September,False,855.98,0,1,0,0,0,3
84,3803,740,2024-01-04,1900-01-01 12:00:36,app,1,801.38,5,0.0,zoop,801.38,40.069,761.311,tx_000084,pix,aprovado,761.31,778.18,12:00:36,False,0.00100000000009004,False,Cliente 3803,saude,RN,Nordeste,2023-08-08,Teclado 740,Escritório,Teclado,881.84,477.37,True,2024-01-04,2024,1,4,3,January,False,324.01,12,0,0,0,0,0
85,1082,988,2024-10-19,1900-01-01 20:24:18,app,3,1108.4,5,19.9,parceiro,3325.2000000000003,166.26000000000002,3178.84,tx_000085,pix,estornado,3178.84,3253.88,20:24:18,False,0.0,False,Cliente 1082,servicos,MT,Centro-Oeste,2022-04-07,Creme 988,Beleza,Creme,1105.26,710.33,True,2024-10-19,2024,10,19,5,October,True,1194.21,20,0,0,0,1,4
86,2414,966,2024-09-02,1900-01-01 04:29:34,site,1,448.96,10,9.9,parceiro,448.96,44.896,413.96399999999994,tx_000086,cartao_credito,recusado,413.96,427.37,04:29:34,False,0.003999999999962256,False,Cliente 2414,industria,AC,Norte,2022-04-02,Creme 966,Beleza,Creme,435.07,323.63,True,2024-09-02,2024,9,2,0,September,False,125.32999999999998,4,0,0,0,0,0
87,2054,665,2024-07-07,1900-01-01 23:01:27,site,1,374.48,15,19.9,zoop,374.48,56.172000000000004,338.20799999999997,tx_000087,pix,aprovado,338.21,329.73,23:01:27,False,0.0020000000000095497,False,Cliente 2054,saude,RN,Nordeste,2022-07-31,Shampoo 665,Beleza,Shampoo,366.84,237.0,False,2024-07-07,2024,7,7,6,July,True,137.48000000000002,23,0,0,0,0,0
88,2648,629,2024-11-16,1900-01-01 11:13:25,app,3,458.79,15,19.9,parceiro,1376.3700000000001,206.4555,1189.8145000000002,tx_000088,cartao_credito,estornado,1189.81,1214.55,11:13:25,False,0.00450000000023465,False,Cliente 2648,servicos,AM,Norte,2023-03-02,Notebook 629,Eletrônicos,Notebook,476.33,290.13,True,2024-11-16,2024,11,16,5,November,True,505.98000000000013,11,0,0,0,0,0
89,2899,873,2024-06-21,1900-01-01 10:42:25,marketplace,1,1387.42,5,9.9,zoop,1387.42,69.37100000000001,1327.949,tx_000089,boleto,chargeback,1327.95,1279.73,10:42:25,False,0.0009999999999763531,False,Cliente 2899,industria,MS,Centro-Oeste,2022-12-09,Aspirador 873,Casa & Cozinha,Aspirador,1508.12,829.25,True,2024-06-21,2024,6,21,4,June,False,558.1700000000001,10,0,0,1,0,5
90,3329,700,2024-12-03,1900-01-01 19:23:57,app,2,69.2,10,9.9,parceiro,138.4,13.840000000000002,134.46,tx_000090,cartao_credito,estornado,134.46,139.42000000000002,19:23:57,False,0.0,False,Cliente 3329,restaurante,MG,Sudeste,2022-08-02,Câmera 700,Eletrônicos,Câmera,71.38,42.17,True,2024-12-03,2024,12,3,1,December,False,54.06,19,0,0,0,0,0
91,1579,982,2024-02-25,1900-01-01 17:41:28,marketplace,3,1316.04,0,9.9,zoop,3948.12,0.0,3958.02,tx_000091,boleto,estornado,3958.02,4152.95,17:41:28,False,0.0,False,Cliente 1579,tecnologia,MT,Centro-Oeste,2022-12-13,Tênis 982,Moda,Tênis,1392.56,773.87,True,2024-02-25,2024,2,25,6,February,True,1626.5099999999998,17,0,0,0,0,0
92,2384,1065,2024-03-21,1900-01-01 21:24:59,site,3,635.71,0,9.9,parceiro,1907.13,0.0,1917.0300000000002,tx_000092,cartao_credito,recusado,1917.03,2003.8,21:24:59,False,2.2737367544323206e-13,False,Cliente 2384,industria,RO,Norte,2022-05-31,Calça 1065,Moda,Calça,650.26,435.01,True,2024-03-21,2024,3,21,3,March,False,602.1000000000001,21,0,0,0,0,0
93,3325,677,2024-05-19,1900-01-01 23:43:36,marketplace,3,1092.8,5,9.9,parceiro,3278.3999999999996,163.92,3124.3799999999997,tx_000093,cartao_credito,recusado,3124.38,3194.34,23:43:36,False,4.547473508864641e-13,False,Cliente 3325,saude,TO,Norte,2023-02-15,Notebook 677,Eletrônicos,Notebook,1076.24,762.24,True,2024-05-19,2024,5,19,6,May,True,991.6799999999994,23,0,0,0,0,0
94,2297,980,2024-05-05,1900-01-01 23:08:48,app,1,1093.55,0,0.0,zoop,1093.55,0.0,1093.55,tx_000094,boleto,aprovado,1093.55,1041.33,23:08:48,False,0.0,False,Cliente 2297,varejo,PE,Nordeste,2023-04-29,Tênis 980,Moda,Tênis,1051.81,795.46,True,2024-05-05,2024,5,5,6,May,True,298.0899999999999,23,0,0,0,0,0
95,1088,509,2024-01-28,1900-01-01 10:54:05,app,1,1386.72,5,9.9,parceiro,1386.72,69.336,1327.284,tx_000095,pix,recusado,1327.28,1371.57,10:54:05,False,0.004000000000132786,False,Cliente 1088,servicos,BA,Nordeste,2022-07-14,Calça 509,Moda,Calça,1464.34,1159.98,True,2024-01-28,2024,1,28,6,January,True,226.74,10,0,0,0,0,0
96,4444,568,2024-07-04,1900-01-01 19:58:20,app,3,297.32,10,9.9,parceiro,891.96,89.19600000000001,812.664,tx_000096,pix,aprovado,812.66,788.64,19:58:20,False,0.004000000000019099,False,Cliente 4444,servicos,RJ,Sudeste,2022-06-11,Câmera 568,Eletrônicos,Câmera,301.08,208.01,True,2024-07-04,2024,7,4,3,July,False,267.93000000000006,19,0,0,0,0,0
97,2243,604,2024-10-14,1900-01-01 05:57:56,app,1,1272.95,15,9.9,parceiro,1272.95,190.9425,1091.9075000000003,tx_000097,cartao_credito,estornado,1091.91,1070.69,05:57:56,False,0.002499999999827196,False,Cliente 2243,tecnologia,BA,Nordeste,2023-06-17,Câmera 604,Eletrônicos,Câmera,1379.44,869.82,True,2024-10-14,2024,10,14,0,October,False,403.13,5,0,0,0,0,0
98,3867,788,2024-12-19,1900-01-01 07:07:42,app,1,1074.38,0,9.9,parceiro,1074.38,0.0,1084.2800000000002,tx_000098,cartao_credito,recusado,1084.28,1107.32,07:07:42,False,2.2737367544323206e-13,False,Cliente 3867,varejo,CE,Nordeste,2022-02-05,Aspirador 788,Casa & Cozinha,Aspirador,1031.26,693.35,True,2024-12-19,2024,12,19,3,December,False,381.0300000000001,7,0,0,0,0,0
99,2937,889,2024-09-01,1900-01-01 05:49:01,app,3,1583.75,5,19.9,zoop,4751.25,237.5625,4533.5875,tx_000099,pix,estornado,4533.59,4491.2300000000005,05:49:01,False,0.002500000000509317,False,Cliente 2937,educacao,SC,Sul,2023-04-13,Notebook 889,Eletrônicos,Notebook,1603.11,1084.02,True,2024-09-01,2024,9,1,6,September,True,1499.19,5,1,0,0,0,3
100,4975,1004,2024-12-09,1900-01-01 18:22:56,site,2,366.76,0,9.9,zoop,733.52,0.0,743.42,tx_000100,cartao_credito,estornado,743.42,746.42,18:22:56,False,0.0,False,Cliente 4975,industria,ES,Sudeste,2022-05-27,Teclado 1004,Escritório,Teclado,385.67,297.81,True,2024-12-09,2024,12,9,0,December,False,137.89999999999998,18,0,0,0,0,0
101,3557,808,2024-12-12,1900-01-01 12:58:09,marketplace,1,1205.99,10,14.9,zoop,1205.99,120.599,1100.2910000000002,tx_000101,cartao_credito,aprovado,1100.29,1109.4,12:58:09,False,0.0010000000002037268,False,Cliente 3557,saude,RJ,Sudeste,2023-06-01,Tênis 808,Moda,Tênis,1315.65,807.56,True,2024-12-12,2024,12,12,3,December,False,398.43000000000006,12,0,0,0,0,0
102,2453,1007,2024-01-09,1900-01-01 19:57:37,site,2,657.88,10,9.9,parceiro,1315.76,131.576,1194.084,tx_000102,boleto,aprovado,1194.08,1185.25,19:57:37,False,0.004000000000132786,False,Cliente 2453,servicos,RS,Sul,2023-06-14,Cadeira 1007,Escritório,Cadeira,683.4,392.94,True,2024-01-09,2024,1,9,1,January,False,529.88,19,0,0,0,0,0
103,3132,525,2024-09-07,1900-01-01 10:57:10,site,2,193.03,10,19.9,parceiro,386.06,38.606,367.354,tx_000103,boleto,aprovado,367.35,373.69,10:57:10,False,0.003999999999962256,False,Cliente 3132,industria,GO,Centro-Oeste,2022-06-10,Calça 525,Moda,Calça,212.63,132.67,True,2024-09-07,2024,9,7,5,September,True,120.72000000000003,10,0,0,0,0,0
104,2383,542,2024-05-19,1900-01-01 23:48:42,site,2,1602.29,0,9.9,zoop,3204.58,0.0,3214.48,tx_000104,pix,chargeback,3214.48,3344.84,23:48:42,False,0.0,False,Cliente 2383,educacao,AM,Norte,2023-06-14,Creme 542,Beleza,Creme,1654.04,1105.35,True,2024-05-19,2024,5,19,6,May,True,993.8800000000001,23,0,0,1,0,5
105,4010,1088,2024-01-10,1900-01-01 09:24:12,app,3,1210.23,0,14.9,parceiro,3630.69,0.0,3645.59,tx_000105,pix,estornado,3645.59,3799.77,09:24:12,False,0.0,False,Cliente 4010,saude,SP,Sudeste,2022-04-30,Perfume 1088,Beleza,Perfume,1168.54,748.49,True,2024-01-10,2024,1,10,2,January,False,1385.2199999999998,9,0,0,0,0,0
106,2375,876,2024-09-19,1900-01-01 13:26:45,app,2,265.49,5,19.9,parceiro,530.98,26.549000000000003,524.331,tx_000106,boleto,chargeback,524.33,367.03,13:26:45,True,0.0009999999999763531,False,Cliente 2375,varejo,RO,Norte,2022-06-04,Fone de Ouvido 876,Eletrônicos,Fone de Ouvido,279.08,222.91,True,2024-09-19,2024,9,19,3,September,False,85.16000000000003,13,0,1,1,0,9
107,2093,586,2024-08-18,1900-01-01 21:05:51,app,1,1231.19,0,9.9,zoop,1231.19,0.0,1241.0900000000001,tx_000107,boleto,recusado,1241.09,1232.73,21:05:51,False,2.2737367544323206e-13,False,Cliente 2093,educacao,TO,Norte,2023-05-22,Notebook 586,Eletrônicos,Notebook,1231.27,813.61,True,2024-08-18,2024,8,18,6,August,True,417.58000000000004,21,0,0,0,0,0
108,1996,577,2024-03-31,1900-01-01 11:04:09,site,1,208.59,0,0.0,zoop,208.59,0.0,208.59,tx_000108,cartao_credito,aprovado,208.59,217.87,11:04:09,False,0.0,False,Cliente 1996,restaurante,GO,Centro-Oeste,2023-01-05,Fone de Ouvido 577,Eletrônicos,Fone de Ouvido,211.6,114.93,False,2024-03-31,2024,3,31,6,March,True,93.66,11,0,0,0,0,0
109,4017,850,2024-11-12,1900-01-01 02:09:37,app,2,119.48,0,24.9,zoop,238.96,0.0,263.86,tx_000109,cartao_credito,chargeback,263.86,260.81,02:09:37,False,0.0,False,Cliente 4017,servicos,SP,Sudeste,2022-04-25,Liquidificador 850,Casa & Cozinha,Liquidificador,120.21,60.83,True,2024-11-12,2024,11,12,1,November,False,117.30000000000001,2,0,0,1,0,5
110,1231,643,2024-04-12,1900-01-01 23:59:05,marketplace,1,1124.7,0,19.9,zoop,1124.7,0.0,1144.6000000000001,tx_000110,boleto,recusado,1144.6,1152.04,23:59:05,False,2.2737367544323206e-13,False,Cliente 1231,restaurante,GO,Centro-Oeste,2023-03-08,Tênis 643,Moda,Tênis,1212.17,872.96,False,2024-04-12,2024,4,12,4,April,False,251.74,23,0,0,0,0,0
111,1862,552,2024-02-10,1900-01-01 12:20:40,app,1,1047.58,15,24.9,zoop,1047.58,157.13699999999997,915.343,tx_000111,boleto,recusado,915.34,934.6,12:20:40,False,0.0029999999999290594,False,Cliente 1862,servicos,AM,Norte,2023-08-10,Creme 552,Beleza,Creme,1069.61,780.31,True,2024-02-10,2024,2,10,5,February,True,267.27,12,0,0,0,0,0
112,2922,795,2024-12-12,1900-01-01 18:55:55,site,1,840.98,0,9.9,zoop,840.98,0.0,850.88,tx_000112,cartao_credito,estornado,850.88,824.42,18:55:55,False,0.0,False,Cliente 2922,servicos,RS,Sul,2023-02-11,Perfume 795,Beleza,Perfume,924.98,578.72,True,2024-12-12,2024,12,12,3,December,False,262.26,18,0,0,0,0,0
113,2079,648,2024-10-04,1900-01-01 18:12:44,site,1,1781.75,5,14.9,zoop,1781.75,89.0875,1707.5625,tx_000113,boleto,recusado,1707.56,1706.37,18:12:44,False,0.0025000000000545697,False,Cliente 2079,educacao,AC,Norte,2022-03-28,Fone de Ouvido 648,Eletrônicos,Fone de Ouvido,1939.63,1309.15,True,2024-10-04,2024,10,4,4,October,False,472.5999999999999,18,0,0,0,0,0
114,1666,905,2024-11-21,1900-01-01 18:18:38,marketplace,2,110.85,5,19.9,parceiro,221.7,11.085,230.515,tx_000114,cartao_credito,estornado,230.51,226.63,18:18:38,False,0.0049999999999954525,False,Cliente 1666,tecnologia,PE,Nordeste,2022-03-26,Fone de Ouvido 905,Eletrônicos,Fone de Ouvido,115.25,67.13,True,2024-11-21,2024,11,21,3,November,False,87.44,18,0,0,0,0,0
115,4378,854,2024-05-03,1900-01-01 16:00:41,marketplace,2,205.75,10,9.9,zoop,411.5,41.150000000000006,380.25,tx_000115,cartao_credito,aprovado,380.25,393.5,16:00:41,False,0.0,False,Cliente 4378,tecnologia,MG,Sudeste,2022-10-11,Camiseta 854,Moda,Camiseta,199.06,129.66,True,2024-05-03,2024,5,3,4,May,False,152.18,16,0,0,0,0,0
116,1253,565,2024-09-09,1900-01-01 02:20:32,app,3,600.0,15,0.0,zoop,1800.0,270.0,1530.0,tx_000116,pix,chargeback,1530.0,1224.0,02:20:32,True,0.0,False,Cliente 1253,varejo,PA,Norte,2023-03-20,Smartphone 565,Eletrônicos,Smartphone,348.84,213.6,True,2024-09-09,2024,9,9,0,September,False,1159.2,2,1,1,1,0,12
117,2305,871,2024-12-23,1900-01-01 21:38:43,marketplace,2,1180.93,10,19.9,parceiro,2361.86,236.18600000000004,2145.574,tx_000117,pix,chargeback,2145.57,2124.52,21:38:43,False,0.0039999999999054126,False,Cliente 2305,educacao,DF,Centro-Oeste,2022-01-29,Teclado 871,Escritório,Teclado,1131.27,816.67,True,2024-12-23,2024,12,23,0,December,False,728.5200000000002,21,0,0,1,0,5
118,4041,992,2024-07-08,1900-01-01 15:19:48,marketplace,1,1917.19,5,24.9,zoop,1917.19,95.85950000000001,1846.2305000000001,tx_000118,cartao_credito,aprovado,1846.23,1853.54,15:19:48,False,0.0005000000001018634,False,Cliente 4041,industria,AC,Norte,2022-12-22,Teclado 992,Escritório,Teclado,1969.66,1033.93,True,2024-07-08,2024,7,8,0,July,False,883.26,15,0,0,0,0,0
119,1175,862,2024-07-28,1900-01-01 14:56:29,app,3,1368.62,15,19.9,zoop,4105.86,615.8789999999999,3509.881,tx_000119,boleto,recusado,3509.88,3634.35,14:56:29,False,0.0009999999997489795,False,Cliente 1175,industria,MT,Centro-Oeste,2023-01-24,Tênis 862,Moda,Tênis,1442.69,917.09,True,2024-07-28,2024,7,28,6,July,True,1354.5899999999997,14,0,0,0,0,0
120,1582,895,2024-08-02,1900-01-01 01:55:47,app,3,1691.1635598179969,15,14.9,zoop,5073.490679453991,761.0236019180986,4327.367077535892,tx_000120,boleto,estornado,4327.37,4255.48,01:55:47,False,0.0029224641075416002,False,Cliente 1582,industria,TO,Norte,2023-01-31,Calça 895,Moda,Calça,1025.18,548.67,True,2024-08-02,2024,8,2,4,August,False,3427.4806794539913,1,1,0,0,0,3
121,2780,677,2024-03-18,1900-01-01 18:11:13,app,3,983.93,5,14.9,parceiro,2951.79,147.58950000000002,2819.1005,tx_000121,cartao_credito,estornado,2819.1,2860.27,18:11:13,False,0.0005000000001018634,False,Cliente 2780,educacao,PA,Norte,2022-02-09,Notebook 677,Eletrônicos,Notebook,1076.24,762.24,True,2024-03-18,2024,3,18,0,March,False,665.0699999999997,18,0,0,0,1,4
122,1811,523,2024-09-11,1900-01-01 12:10:19,marketplace,2,130.18,5,9.9,parceiro,260.36,13.018,257.242,tx_000122,pix,estornado,257.24,267.97,12:10:19,False,0.0020000000000095497,False,Cliente 1811,servicos,RS,Sul,2023-07-06,Creme 523,Beleza,Creme,127.07,96.28,True,2024-09-11,2024,9,11,2,September,False,67.80000000000001,12,0,0,0,0,0
123,3486,1012,2024-08-09,1900-01-01 13:54:10,marketplace,1,919.49,10,0.0,zoop,919.49,91.94900000000001,827.5409999999999,tx_000123,cartao_credito,aprovado,827.54,821.7099999999999,13:54:10,False,0.0009999999999763531,False,Cliente 3486,industria,BA,Nordeste,2022-05-14,Creme 1012,Beleza,Creme,944.91,666.26,True,2024-08-09,2024,8,9,4,August,False,253.23000000000002,13,0,0,0,0,0
124,4904,832,2024-12-27,1900-01-01 15:38:18,marketplace,3,1094.39,5,19.9,parceiro,3283.17,164.1585,3138.9115,tx_000124,pix,estornado,3138.91,3229.51,15:38:18,False,0.0015000000003055902,False,Cliente 4904,varejo,PA,Norte,2023-05-23,Teclado 832,Escritório,Teclado,1187.98,821.27,True,2024-12-27,2024,12,27,4,December,False,819.3600000000001,15,0,0,0,0,0
125,1054,816,2024-11-19,1900-01-01 05:21:40,marketplace,3,1752.96,0,24.9,zoop,5258.88,0.0,5283.78,tx_000125,pix,aprovado,5283.78,5145.94,05:21:40,False,0.0,False,Cliente 1054,varejo,AM,Norte,2022-11-02,Perfume 816,Beleza,Perfume,1851.87,1296.18,True,2024-11-19,2024,11,19,1,November,False,1370.3400000000001,5,1,0,0,0,3
126,3170,789,2024-06-23,1900-01-01 23:23:51,site,2,1483.53,15,0.0,zoop,2967.06,445.05899999999997,2522.001,tx_000126,boleto,aprovado,2522.0,2584.77,23:23:51,False,0.0010000000002037268,False,Cliente 3170,servicos,MG,Sudeste,2023-03-26,Teclado 789,Escritório,Teclado,1478.68,1115.34,True,2024-06-23,2024,6,23,6,June,True,736.3800000000001,23,0,0,0,0,0
127,2832,879,2024-08-01,1900-01-01 07:13:20,app,3,1232.15,10,24.9,parceiro,3696.4500000000003,369.64500000000004,3351.7050000000004,tx_000127,boleto,estornado,3351.71,3346.11,07:13:20,False,0.004999999999654392,False,Cliente 2832,educacao,TO,Norte,2022-12-23,Tênis 879,Moda,Tênis,1228.17,788.03,True,2024-08-01,2024,8,1,3,August,False,1332.3600000000001,7,0,0,0,0,0
128,3365,840,2024-12-23,1900-01-01 00:31:20,marketplace,3,2436.7344286660864,5,9.9,parceiro,7310.203285998259,365.51016429991296,6954.593121698346,tx_000128,pix,recusado,6954.59,6779.400000000001,00:31:20,False,0.00312169834614906,False,Cliente 3365,servicos,MT,Centro-Oeste,2022-03-28,Perfume 840,Beleza,Perfume,1784.23,1311.14,False,2024-12-23,2024,12,23,0,December,False,3376.783285998259,0,1,0,0,1,7
129,3308,982,2024-01-10,1900-01-01 10:32:56,site,2,1273.27,0,24.9,parceiro,2546.54,0.0,2571.44,tx_000129,boleto,recusado,2571.44,2526.13,10:32:56,False,0.0,False,Cliente 3308,tecnologia,RN,Nordeste,2022-07-22,Tênis 982,Moda,Tênis,1392.56,773.87,True,2024-01-10,2024,1,10,2,January,False,998.8,10,0,0,0,0,0
